fingerprint,title,author,volume,issue,date,categories,tags,id,license,comments,source,hostname,source-hostname,excerpt,filename,has_text
dJ0KklA3S+5rsXgmTH7T+aPP9gk=,Exile,Eric Holmquist,F4,1,1986-02-07,,,,,,http://dargonzine.org/exile/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/4Qw6px49ZV+VG+Dlbc2FHTsCT0w.json,TRUE
UjVwX/XViIl9vGzxUxOTSR1zoIM=,Rendezvous,Joseph Curwen,F4,1,1986-02-07,,,,,,http://dargonzine.org/rendezvous/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/lC9362Cxk1QtZVYwJ8kAuYs88Kw.json,TRUE
VMrd2sOliLdF8lHu+a0upmI3JkY=,Simon’s Song,Ornoth,F4,1,1986-02-07,,,,,,http://dargonzine.org/simons-song/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/+xiG4I1EGdtsJvuaDU+n5HP1lmU.json,TRUE
LUdJ9Luw7iEeSBUl3xmi8Ds6dGk=,Welcome to Dargon,Ornoth,F4,1,1986-02-07,,,,,,http://dargonzine.org/welcome-to-dargon/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/2pYjyYmVGs5U0cB-sRZPiM2XiDE.json,TRUE
RZLYGKAyjnE8Qp8Scc9jxVw7AaY=,Deep Trouble,Jim Owens,F4,2,1986-03-02,,,,,,http://dargonzine.org/deep-trouble/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/c-BcCo8v4RjZzm0+b3ct63hbzs4.json,TRUE
J3EvqsAAe8cDciKwlCzG8ZJbukY=,The Essence of Ur-Baal,Roman Olynyk,F4,2,1986-03-02,,,,,,http://dargonzine.org/the-essence-of-ur-baal/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/Jgt3EK9SCvsR4Rm03FdbsKO+8u8.json,TRUE
un3TzTwz29CeizxtXBRX3W4A9CA=,Dawn Watch,Jim Owens,F4,3,1986-04-20,,,,,,http://dargonzine.org/dawn-watch/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/EYsbxyKh80-DYYn31usA6d2c1Y4.json,TRUE
TPn9GNP65nHwugXdo9wGcd6XVok=,Dreamer’s Holiday,Joseph Curwen,F4,3,1986-04-20,,,,,,http://dargonzine.org/dreamers-holiday/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/03xSgLHkGoWTBTpFAC5EpHOupIs.json,TRUE
IWA4JqvN+HayYpvOPivMz3lZ3jI=,Spirit of the Wood Part 1,Rich Jervis,F4,3,1986-04-20,,,,,,http://dargonzine.org/spirit-of-the-wood-part-1/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/OOv+YQ-6c5j1Xfbsbut3yvWwDcg.json,TRUE
wuZqlrlfP5OEyBGijOkdNzXG9Bo=,The Awakening,Ornoth,F4,3,1986-04-20,,,,,,http://dargonzine.org/the-awakening/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/dHVHiy0z0mrW9KN8V07sjMCuKMU.json,TRUE
mgaV5ksl2mt1Fm5A7TNsSDcESeA=,Calls of Courtesy,Joseph Curwen,F4,4,1986-05-28,,,,,,http://dargonzine.org/calls-of-courtesy/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/lc0jkQsVIPeeLNP+gKBIoLkWx4M.json,TRUE
obpFQDL8lXQIpNS9LP85UZsGNTI=,The Hands of a Healer,Ornoth,F4,4,1986-05-28,,,,,,http://dargonzine.org/the-hands-of-a-healer/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/gOpmlyKODNcVkt-fLHnLW92Vux4.json,TRUE
oP/lmbHaRj0GgD730s5liX7URjo=,Ur-Baal Magic,Roman Olynyk,F4,4,1986-05-28,,,,,,http://dargonzine.org/ur-baal-magic/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/BKG51R3Pzd42od9s6OPsPzJ-0lw.json,TRUE
peK+wetoyehvQPxnKLhAQaMiueY=,Respect thy Elders Part 1,Ornoth,F5,2,1986-08-04,,,,,,http://dargonzine.org/respect-thy-elders-part-1/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/YilWvQ8IeBmcVPbNR0VquiED5xo.json,TRUE
y8PIGcRmCqpINpoYZ1eqd+avHVc=,Spirit of the Wood Part 2,Rich Jervis,F5,2,1986-08-04,,,,,,http://dargonzine.org/spirit-of-the-wood-part-2/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/Q20eahSRa08qZQhpvGb6xCsM7Ig.json,TRUE
HCadjUIVFh1co/HuT9rqlKEL4hQ=,A New Life,Dafydd Cyhoeddwr,F5,3,1986-08-24,,,,,,http://dargonzine.org/a-new-life/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/77NMnxXxXk-RcQSIFf2M10M8HZI.json,TRUE
dhrGDGThld5ypeF2pkR+4e+nlnw=,Kittara Comes to Town,Ovis,F5,3,1986-08-24,,,,,,http://dargonzine.org/kittara-comes-to-town/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/Jp-fsDlIw4lzNv+3-TBOtKPbLko.json,TRUE
UFCpQPn5faRWzecvlnr6v5YPPAU=,Respect thy Elders Part 2,Ornoth,F5,3,1986-08-24,,,,,,http://dargonzine.org/respect-thy-elders-part-2/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/p4lFy8g0tnV7wVv6btedPSCFfoA.json,TRUE
ufkd79mRFVulFuKuh4NTX78h0Fw=,Respect thy Elders Part 3,Ornoth,F6,1,1986-10-06,,,,,,http://dargonzine.org/respect-thy-elders-part-3/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/LG5zy6UfjDFzuuukif1QxkMLBaU.json,TRUE
I2LOILD2rvCcu10JDzjgtrJaSzs=,Spirit of the Wood Part 3,Rich Jervis,F6,1,1986-10-06,,,,,,http://dargonzine.org/spirit-of-the-wood-part-3/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/VYs-wVlgipqgZK1XP87vFuclsS8.json,TRUE
Kz9vpdld00lSZfx+bGcwhWjLnsQ=,Destiny of Tara n’ha Sansela,Glenn R. Sixbury,F6,3,1986-11-16,,,,,,http://dargonzine.org/destiny-of-tara-nha-sansela/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/IboDUzVnnV3VI1DjWpHo-2pdND8.json,TRUE
JWbpoMmQHf8GBC0+i5fYbjnT/x0=,Night Fruit: A Tasty Comedy,Jim Owens,F6,3,1986-11-16,,,,,,http://dargonzine.org/night-fruit-a-tasty-comedy/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/0WX26S+SViTKe8v410WBZSA5g7Q.json,TRUE
sPCiihS6j7zcxdBI61GlCaBcGTY=,The Dream Part 1,Dafydd Cyhoeddwr,F6,3,1986-11-16,,,,,,http://dargonzine.org/the-dream-part-1/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/NuIwCXXqtMhRFZvDefXkCIj4f20.json,TRUE
9qOJcV59IJwPQzQDdTkvCgiQpoc=,Cydric and the Sage Part 1,Carlo Samson,F6,4,1986-12-06,,,,,,http://dargonzine.org/cydric-and-the-sage-part-1/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/xtt-OkP-bwjb4aTipkcOQqIBOs8.json,TRUE
wOSlmbERf8wq2bKePxjg/wp5H+c=,Spirit of the Wood Part 4,Rich Jervis,F6,4,1986-12-06,,,,,,http://dargonzine.org/spirit-of-the-wood-part-4/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/oP+LKeBe5HGVIiFagODzTBvXvSY.json,TRUE
D/2/aNBp0x71mbw2c0wfBpf5uHs=,The Dream Part 2,Dafydd Cyhoeddwr,F6,4,1986-12-06,,,,,,http://dargonzine.org/the-dream-part-2/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/-ixT73AdHALdFaNokDyptnU0ua8.json,TRUE
d6aJ65ANa81EoBGmJADXp5NYUN8=,Glasmelyn Llaw Part 1,Dafydd Cyhoeddwr,F6,5,1986-12-19,,,,,,http://dargonzine.org/glasmelyn-llaw-part-1/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/aZZZ8UGwe78AKpjl4sfohTzop0I.json,TRUE
f16OaMjEYGwJKfJ8ZGFh75XUuls=,Growing Concern,Joseph Curwen,F6,5,1986-12-19,,,,,,http://dargonzine.org/growing-concern/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/Mgkqn1sEX1N12Ao4XZ3BFn8U4lk.json,TRUE
UYR3cjcDyohH7Zu0TOpxS7vbpqE=,Glasmelyn Llaw Part 2,Dafydd Cyhoeddwr,F7,1,1987-01-09,,,,,,http://dargonzine.org/glasmelyn-llaw-part-2/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/1nDIKHW3o7MxkwR74ILcUIS3uqs.json,TRUE
FEGMqPaI9YlSZAc+AlY66bOZwUo=,If Looks Could Kill,Glenn R. Sixbury,F7,1,1987-01-09,,,,,,http://dargonzine.org/if-looks-could-kill/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/uGe2NOzvbSfi9Pkg-lkFhV08aio.json,TRUE
w3Js+Obh2pn7AlAzRg6hRowXUWw=,Spirit of the Wood Part 5,Rich Jervis,F7,2,1987-02-03,,,,,,http://dargonzine.org/spirit-of-the-wood-part-5/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/lrDPycx2n7Grr8W5NtuFmJFCxW8.json,TRUE
IU4KRL3RP8vGlDBLpbfU+T04Btg=,Duty,Dafydd Cyhoeddwr,F7,3,1987-02-16,,,,,,http://dargonzine.org/duty/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/1fSvBiDceS-knIQJk9MeoKl1ORs.json,TRUE
AS+XC/IWSIrzQzKOMla2+5Fy4cc=,Through the Veil,Joseph Curwen,F7,3,1987-02-16,,,,,,http://dargonzine.org/through-the-veil/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/nhE5+E1-+00RMSmwKpH0+c--CKw.json,TRUE
Imqg0pE3P1edUpoaRxmBXkGvr3E=,A Difficult Recovery,Joseph Curwen,F7,5,1987-04-27,,,,,,http://dargonzine.org/a-difficult-recovery/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/aCnHRFsBKziKm0V-fzeJ5KTuuBs.json,TRUE
43+byGYSfnFcLodAta1ZB1o2ewA=,The Treasure Part 1,Dafydd Cyhoeddwr,F7,5,1987-04-27,,,,,,http://dargonzine.org/the-treasure-part-1/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/i40eH0uoC5OK929+03KuTia2KwY.json,TRUE
9wKq45k4LHOk7QjHAyqbSg+Tj3w=,Two Journeys,Rich Durbin,F7,5,1987-04-27,,,,,,http://dargonzine.org/two-journeys/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/D6YfcGIsiItqsel6I8UuytkhS58.json,TRUE
vow8dTd9TcGbRSwdbTk4QHqHir4=,Ornate Love,Jim Owens,F8,1,1987-07-08,,,,,,http://dargonzine.org/ornate-love/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/OlZOsb6Aw4EfSrVJKH91rmz1JkM.json,TRUE
ZqDv5Pq9R4sY4KtSN0ASAmy6MG4=,Reunion,Ed Murphy,F8,2,1987-07-15,,,,,,http://dargonzine.org/reunion/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/iWVsb-Lm6052g0rT+-rzfzb4Nwk.json,TRUE
iYkSSbetmyvyxtGhXn4JTkR4104=,The Treasure Part 2,Dafydd Cyhoeddwr,F8,2,1987-07-15,,,,,,http://dargonzine.org/the-treasure-part-2/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/sB03IzCp8m7ZYvWkpma+mlYegPk.json,TRUE
uh6BkE2XC/q1TUsKoKJxUoVD36A=,Winds of Change,Becki Tants,F8,2,1987-07-15,,,,,,http://dargonzine.org/winds-of-change/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/2u2RRvEmgOcsWxeOBpUqrs7PFwM.json,TRUE
TUHxDzyja7TVcqIRwVQ0xAc/ikY=,Consummate Love,Jim Owens,F8,3,1987-08-05,,,,,,http://dargonzine.org/consummate-love/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/ARw-c1zMOVkRAwofrkXt9CqJpmE.json,TRUE
cYZPMUdoRtF6/wWX0wPiHZDbKC0=,Legend in the Making,Ornoth,F8,3,1987-08-05,,,,,,http://dargonzine.org/legend-in-the-making/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/eaaeTwf9JUV9nFX3gwxw5PIRrZE.json,TRUE
XIlXCA883tc+s/1dZwTQsgohqGg=,Cydric and the Sage Part 2,Carlo Samson,F8,4,1987-08-31,,,,,,http://dargonzine.org/cydric-and-the-sage-part-2/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/AhzRFXBzJdjFnyie6JADRnrBR+g.json,TRUE
d/iMGfbkjqMlXWVTQsdArxjeUGk=,Spirit of the Wood Part 6,Rich Jervis,F8,4,1987-08-31,,,,,,http://dargonzine.org/spirit-of-the-wood-part-6/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/wweDs6ezN9pneZAiT92cj8qeD7I.json,TRUE
SFQkKko9cjMDG1t/k2qJT4blAuc=,Cydric and the Sage Part 3,Carlo Samson,F9,1,1987-10-16,,,,,,http://dargonzine.org/cydric-and-the-sage-part-3/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/Dd3-syduIifRybYDd+7uvHzzavU.json,TRUE
Zxq/cQ9eMqB7bq6k9hkn5dC1ZDM=,The Treasure Part 3,Dafydd Cyhoeddwr,F9,2,1987-11-23,,,,,,http://dargonzine.org/the-treasure-part-3/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/rs5Q25L-YkkvpqvAi9GfUZGNL2Q.json,TRUE
1JYZoGkcbPTbewF286BKUdybrE0=,The Edged Tool,Jim Owens,F9,3,1987-12-14,,,,,,http://dargonzine.org/the-edged-tool/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/Qeo-8CiWkAVS-1Uz9SWSL4lYH3A.json,TRUE
jh2C2IzLR59UAHCeum4MSjJib/M=,Cydric and the Sage Part 4,Carlo Samson,F10,1,1988-01-22,,,,,,http://dargonzine.org/cydric-and-the-sage-part-4/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/1hUH8X-GtQMsdkpAHnzrvLbb14o.json,TRUE
YA95KCU06pPVcWLl4jco5A5faVo=,Noble Favor,Joseph Curwen,F10,1,1988-01-22,,,,,,http://dargonzine.org/noble-favor/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/RLoRwTZNUad1q4l2P9HmVzQwuoY.json,TRUE
nVnXZYMLOewYdLyWtRIRcOwuKYg=,The Treasure Part 4,Dafydd Cyhoeddwr,F10,2,1988-02-06,,,,,,http://dargonzine.org/the-treasure-part-4/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/ArxhiCIaiB+hyZL0Dq2bBrOMXfY.json,TRUE
UqyP3kBItrHeEsBEzoDRY5id4ro=,Quest Part 1,Dafydd Cyhoeddwr,F10,3,1988-03-12,,,,,,http://dargonzine.org/quest-part-1/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/t6krdCavRAVxDV2PBvkH1bmk0dw.json,TRUE
IEQQF3TVVvI9zOzxpusai+wFohc=,Worthy of the Title Part 1,Wendy Hennequin,F10,3,1988-03-12,,,,,,http://dargonzine.org/worthy-of-the-title-part-1/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/RKiLi+tURoKhkCM54if5RxmyX2I.json,TRUE
0XEqrKNU9ZqRpBoZIm+e7OL2N5w=,Worthy of the Title Part 2,Wendy Hennequin,F10,4,1988-03-19,,,,,,http://dargonzine.org/worthy-of-the-title-part-2/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/FOGEDwaHQODxHhiHxVJqCtgfskA.json,TRUE
wmqBIQsX6PpQwfWCCtcj35WWW3U=,Worthy of the Title Part 3,Wendy Hennequin,F10,5,1988-04-16,,,,,,http://dargonzine.org/worthy-of-the-title-part-3/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/qMYe1SyD4P1NsJAnM7MFNFaE3-w.json,TRUE
G1CSnJLezCGE3vzJkarooFPOkcM=,Cydric and the Sage Part 5,Carlo Samson,F10,6,1988-04-26,,,,,,http://dargonzine.org/cydric-and-the-sage-part-5/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/YQcxymvDQql5y5ryJMyWLaQt9vc.json,TRUE
RPVhpWuOPtHBqK96+kA/hrYSzqA=,A Scent in the Air,Becki Tants,F11,1,1988-05-12,,,,,,http://dargonzine.org/a-scent-in-the-air/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/vAsnwAgssUGB57kWJ5k1lgltMxo.json,TRUE
JJSIF1RgOOobcBz/m8VbxGz27G8=,Spirit of the Wood Part 7,Rich Jervis,F11,1,1988-05-12,,,,,,http://dargonzine.org/spirit-of-the-wood-part-7/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/aQnBtcz6hF78N7SqkyGU+7-4Unk.json,TRUE
KZSNF9XQnWqygnCfSbpbK5DeJFQ=,Stranger in the Mist,Jeff Lee,F11,1,1988-05-12,,,,,,http://dargonzine.org/stranger-in-the-mist/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/9voME4cEVi+mAsNQ7fktyoowJFg.json,TRUE
DbkhgJzUmMNvijXRnIZjZUSzf5E=,A Sudden Storm,Becki Tants,F11,2,1988-07-06,,,,,,http://dargonzine.org/a-sudden-storm/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/Ssd5tmswgyiURReO87I5LmxQQ88.json,TRUE
EG3dxc3C2lsxN7EpX05/6q1F/XE=,Unlikely Partners Part 1,Max Khaytsus,F11,2,1988-07-06,,,,,,http://dargonzine.org/unlikely-partners-part-1/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/-w-yLnTz6DRNNu-JmECR4vuyEZA.json,TRUE
o6MqLmi1fASKdMz4s2z0t+owCjE=,A Bride for Dargon,Wendy Hennequin;Ornoth,F11,3,1988-08-28,,,,,,http://dargonzine.org/a-bride-for-dargon/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/AXfUOfarmoyeL4Ny32OOXxw+qO8.json,TRUE
tCHVv8OvBxc2rNk+SWzil1v2Y44=,A Visit to Connall,Wendy Hennequin,F11,3,1988-08-28,,,,,,http://dargonzine.org/a-visit-to-connall/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/YKNX4CIW2Udg8jRUjAo44Ido7pk.json,TRUE
YE7eJjFKgZTB+ABEpQI6WOKbMH8=,"Dafydd’s Amber Glow Dargonzine 1-1""",Dafydd Cyhoeddwr,1,1,1988-11-04,,,,,,http://dargonzine.org/dafydds-amber-glow-dargonzine-1-1/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/vwL+-iQj+IhIIT2lo7k9btn+vz8.json,TRUE
vm10qYgIky6Ugbc+hC/IXoNgagQ=,Inquiries,John Doucette,1,1,1988-11-04,,,,,,http://dargonzine.org/inquiries/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/6Pc5wmoj+ystEh2saLr7aTRpEU8.json,TRUE
0knJXgTv2YiiRSRDUMt0SQegcgA=,Runaway,Michelle Brothers,1,1,1988-11-04,,,,,,http://dargonzine.org/runaway/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/moDx2x7sQm9kY2NOkV9OFG+uCm0.json,TRUE
9g5Q4UsjV5jeVsO1DtYtawGO28Q=,Steel Souls,John Sullivan,1,1,1988-11-04,,,,,,http://dargonzine.org/steel-souls/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/ycWYjyIvL4PPT61jBZi78iPxqeU.json,TRUE
Xt4j0QJYqgupJr2VybQAQuRneKI=,Trial by Fire Prologue,Wendy Hennequin,1,1,1988-11-04,,,,,,http://dargonzine.org/trial-by-fire-prologue/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/kUGHXinmnDN52c5fSvV9qODObGk.json,TRUE
EeQ6XEZHj7OnBEzBGO06CwqRsAo=,Unlikely Partners Part 2,Max Khaytsus,1,1,1988-11-04,,,,,,http://dargonzine.org/unlikely-partners-part-2/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/xXdbovhOyhtzL87Qx85cryGIfks.json,TRUE
CuveWeOs91tIhOpPkWczk7AKIyU=,A Night in the Town,Carlo Samson,2,1,1989-03-17,,,,,,http://dargonzine.org/a-night-in-the-town/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/y+PCtQoxURD2tDbeaXyFO-CtQMg.json,TRUE
xjq1gWBTtv0okxdSSitYp+m2IWo=,"Dafydd’s Amber Glow Dargonzine 2-1""",Dafydd Cyhoeddwr,2,1,1989-03-17,,,,,,http://dargonzine.org/dafydds-amber-glow-dargonzine-2-1/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/1m-B0IvyBaI4A3PMcYHGBonNpZk.json,TRUE
6Oa0dBDNkF+3D38EF9ggZD4Tx/o=,The Game Begins,John Doucette,2,1,1989-03-17,,,,,,http://dargonzine.org/the-game-begins/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/FcIBlpXnGBqx5gVZCFH3PMmfBUY.json,TRUE
KFeFikKpd5gv7XAiWIcgwSQ6G1M=,Trial by Fire Part 1: Accused!,Wendy Hennequin,2,1,1989-03-17,,,,,,http://dargonzine.org/trial-by-fire-part-1-accused/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/F7VZcb0M2J8u1EhSvQyMGt7x56g.json,TRUE
6cSMyH69mGyqdVmpPPi87M8AVgg=,Backtrail,Michelle Brothers,2,2,1989-05-06,,,,,,http://dargonzine.org/backtrail/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/aiXnuCFP2Qfd7OBWybeYUFM8AMc.json,TRUE
TkOTuJzJm/NAPVpTA74j5T9nBVE=,"Dafydd’s Amber Glow Dargonzine 2-2""",Dafydd Cyhoeddwr,2,2,1989-05-06,,,,,,http://dargonzine.org/dafydds-amber-glow-dargonzine-2-2/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/gE4l8f0HoIaIfMzGdKyuYsgHNgY.json,TRUE
7+iaxLNfDwd3/XG7KRme5GButz4=,Dragon Hunt Part 1,Max Khaytsus,2,2,1989-05-06,,,,,,http://dargonzine.org/dragon-hunt-part-1/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/WwalCazIxIv0zxwGNmwYP13pD5A.json,TRUE
vCyrKgSosSZFNZBrvViQ6GFDyJ0=,Dragon Hunt Part 2,Max Khaytsus,2,2,1989-05-06,,,,,,http://dargonzine.org/dragon-hunt-part-2/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/WDKiXkXDjXwfJeEVj+h6OXEasfk.json,TRUE
H9vDHmKbWDRZvh33wT4+ipSAFx0=,"Dafydd’s Amber Glow Dargonzine 2-3""",Dafydd Cyhoeddwr,2,3,1989-09-22,,,,,,http://dargonzine.org/dafydds-amber-glow-dargonzine-2-3/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/En14-y50CSia9sA6ws9NyiKT66Q.json,TRUE
t85zsYi8dW6BxDvqkn0z25gw+AY=,Fortunes Part 1,Max Khaytsus,2,3,1989-09-22,,,,,,http://dargonzine.org/fortunes-part-1/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/QiQs8qkx4sidDFcU+h1DRgOhJVk.json,TRUE
aRL4SDxur2ADBSRIlsZGpnHiOxA=,Sons of Gateway Part 1: Ne’on,Jon Evans,2,3,1989-09-22,,,,,,http://dargonzine.org/sons-of-gateway-part-1-neon/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/ngDIYBa6RDrPCkUTdrkrpDLMGrs.json,TRUE
8HRYAfRBfy+qTEGdTAHrpls5/WE=,Unwelcome Encounter,Carlo Samson,2,3,1989-09-22,,,,,,http://dargonzine.org/unwelcome-encounter/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/8uDUSKrfc3E7my6yFGqydUcvuHE.json,TRUE
/jYEASrlEwl+3GWpGbdcXghtQgM=,Dragon Hunt Part 3,Max Khaytsus,2,4,1989-09-29,,,,,,http://dargonzine.org/dragon-hunt-part-3/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/BxGROuDCfj7a-UQFYkCk2DuX7ZQ.json,TRUE
0UBb2IzHc877XfH7A37W8JFUGXQ=,The Knight of Stone,Jon Evans,2,4,1989-09-29,,,,,,http://dargonzine.org/the-knight-of-stone/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/GqEUxgqiVwyALwxTbhodPRP3-U0.json,TRUE
CyVXU3mKVXn9S6Tj2p7/dhM81G8=,"Trial by Fire Part 2: Trial ,Before Tribunal",Wendy Hennequin,2,4,1989-09-29,,,,,,http://dargonzine.org/trial-by-fire-part-2-trial-before-tribunal/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/M6G5dCv3p+G1ek6FcpMtAGEXG8o.json,TRUE
og9vBulg51Wn5+bXuYn73+GbYT8=,"Dafydd’s Amber Glow Dargonzine 2-5""",Dafydd Cyhoeddwr,2,5,1989-10-13,,,,,,http://dargonzine.org/dafydds-amber-glow-dargonzine-2-5/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/6oRWrx0mdCY9WiRpiUpPIYZ-Vy0.json,TRUE
8s/3zePcah7bBMHQxLbNiiG47l4=,Dragon Hunt Part 4,Max Khaytsus,2,5,1989-10-13,,,,,,http://dargonzine.org/dragon-hunt-part-4/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/zbi2v8uzsf+KeJDPNlbDCi4+-BQ.json,TRUE
565F8HiEm0YPwWJ0q0epw8f1vh8=,Sons of Gateway Part 2: Magic,Jon Evans,2,5,1989-10-13,,,,,,http://dargonzine.org/sons-of-gateway-part-2-magic/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/z12HNCfnztJxf0ZhGBg+0cjFuwE.json,TRUE
